Terms,Frequency absolute,Frequency Relative
cat,4,"0,0291099628847973"
casualty,1,"0,00727749072119933"
casino,3,"0,021832472163598"
cashout?,1,"0,00727749072119933"
cashout,5,"0,0363874536059967"
CASHOUT,1,"0,00727749072119933"
cases,1,"0,00727749072119933"
case,5,"0,0363874536059967"
CAROOOOOOOL,1,"0,00727749072119933"
carooooool,1,"0,00727749072119933"
carol....,1,"0,00727749072119933"
carol...,1,"0,00727749072119933"
carol?,1,"0,00727749072119933"
carol,2,"0,0145549814423987"
CAROL,1,"0,00727749072119933"
Carnival,1,"0,00727749072119933"
carnaval,1,"0,00727749072119933"
carefulk,1,"0,00727749072119933"
care,4,"0,0291099628847973"
car?,1,"0,00727749072119933"
car,2,"0,0145549814423987"
cap,3,"0,021832472163598"
CAP,1,"0,00727749072119933"
cant,2,"0,0145549814423987"
cancer,1,"0,00727749072119933"
canary,1,"0,00727749072119933"
can't,1,"0,00727749072119933"
can,49,"0,356597045338767"
Can,2,"0,0145549814423987"
camon,1,"0,00727749072119933"
came,2,"0,0145549814423987"
cam?,1,"0,00727749072119933"
CALP,1,"0,00727749072119933"
calls,1,"0,00727749072119933"
calling,1,"0,00727749072119933"
called,2,"0,0145549814423987"
call,5,"0,0363874536059967"
CAAAAT,1,"0,00727749072119933"
C?ncer,1,"0,00727749072119933"
byeeee,1,"0,00727749072119933"
Byeee,1,"0,00727749072119933"
BYEEE,1,"0,00727749072119933"
bye,2,"0,0145549814423987"
by,2,"0,0145549814423987"
bvushido,1,"0,00727749072119933"
buyyy,1,"0,00727749072119933"
buyy,1,"0,00727749072119933"
buys,3,"0,021832472163598"
buying?,1,"0,00727749072119933"
buying,2,"0,0145549814423987"
buyin,1,"0,00727749072119933"
buy..,1,"0,00727749072119933"
buy.,1,"0,00727749072119933"
buy,66,"0,480314387599156"
BUY,2,"0,0145549814423987"
bux,1,"0,00727749072119933"
butterfly,1,"0,00727749072119933"
but...,1,"0,00727749072119933"
but,34,"0,247434684520777"
But,2,"0,0145549814423987"
business,1,"0,00727749072119933"
bushido,2,"0,0145549814423987"
bushgido,1,"0,00727749072119933"
bullet,1,"0,00727749072119933"
build,1,"0,00727749072119933"
buffaloo,1,"0,00727749072119933"
buffalo,15,"0,10916236081799"
Buffalo,1,"0,00727749072119933"
buddy,2,"0,0145549814423987"
btw,7,"0,0509424350483953"
bsck,1,"0,00727749072119933"
bruhhhhhhhhhhhhhhhhhhh,1,"0,00727749072119933"
bruh,7,"0,0509424350483953"
BRUH,1,"0,00727749072119933"
brppppppp,1,"0,00727749072119933"
Brothers,1,"0,00727749072119933"
brother1,1,"0,00727749072119933"
brother.,1,"0,00727749072119933"
brother?,1,"0,00727749072119933"
brother,2,"0,0145549814423987"
brotha,1,"0,00727749072119933"
broskiiiii,1,"0,00727749072119933"
broski,2,"0,0145549814423987"
brooooooo,1,"0,00727749072119933"
brooooo,1,"0,00727749072119933"
broooo,1,"0,00727749072119933"
brooo,1,"0,00727749072119933"
broo,2,"0,0145549814423987"
broke,2,"0,0145549814423987"
broads,1,"0,00727749072119933"
bro,62,"0,451204424714359"
Bro,5,"0,0363874536059967"
BRO,1,"0,00727749072119933"
breakfast,1,"0,00727749072119933"
break,1,"0,00727749072119933"
Brb,1,"0,00727749072119933"
brainded,1,"0,00727749072119933"
brain,1,"0,00727749072119933"
braiin,1,"0,00727749072119933"
bozo,1,"0,00727749072119933"
boyz,1,"0,00727749072119933"
boys,7,"0,0509424350483953"
boy,2,"0,0145549814423987"
boxes?,1,"0,00727749072119933"
boxes,1,"0,00727749072119933"
box,4,"0,0291099628847973"
bowerly,1,"0,00727749072119933"
bought,3,"0,021832472163598"
bottom,1,"0,00727749072119933"
both,6,"0,043664944327196"
boring,1,"0,00727749072119933"
boot,1,"0,00727749072119933"
Booster,1,"0,00727749072119933"
boost,1,"0,00727749072119933"
booomb,1,"0,00727749072119933"
book,1,"0,00727749072119933"
BOOBA,1,"0,00727749072119933"
bonusss,2,"0,0145549814423987"
bonuss,18,"0,130994832981588"
bonusnotbad,1,"0,00727749072119933"
bonuses?,1,"0,00727749072119933"
bonuses,2,"0,0145549814423987"
bonuse,1,"0,00727749072119933"
bonus?,2,"0,0145549814423987"
bonus,39,"0,283822138126774"
Bonus,1,"0,00727749072119933"
BONUS,1,"0,00727749072119933"
bonanza,13,"0,0946073793755913"
BONANZA,1,"0,00727749072119933"
bombss,1,"0,00727749072119933"
bombs,5,"0,0363874536059967"
bomb,1,"0,00727749072119933"
Boenas,1,"0,00727749072119933"
bo?nus,1,"0,00727749072119933"
bnus,1,"0,00727749072119933"
bnouss,1,"0,00727749072119933"
blue,2,"0,0145549814423987"
blown,1,"0,00727749072119933"
BloodTrail,3,"0,021832472163598"
block,1,"0,00727749072119933"
blobDance,4,"0,0291099628847973"
blance,1,"0,00727749072119933"
blacklist,2,"0,0145549814423987"
blackjack,2,"0,0145549814423987"
black,2,"0,0145549814423987"
bl,1,"0,00727749072119933"
bj,8,"0,0582199257695946"
BJ,2,"0,0145549814423987"
bitcoin,1,"0,00727749072119933"
bitch,2,"0,0145549814423987"
bit,2,"0,0145549814423987"
biscuit,1,"0,00727749072119933"
billions,1,"0,00727749072119933"
billion,1,"0,00727749072119933"
biiiig,1,"0,00727749072119933"
biig,1,"0,00727749072119933"
biggest,1,"0,00727749072119933"
biggerbass,1,"0,00727749072119933"
bigger,2,"0,0145549814423987"
bigg,1,"0,00727749072119933"
bigballs,1,"0,00727749072119933"
big,18,"0,130994832981588"
BIG,5,"0,0363874536059967"
Big,3,"0,021832472163598"
BibleThump,4,"0,0291099628847973"
better,9,"0,065497416490794"
bette,1,"0,00727749072119933"
bet?,2,"0,0145549814423987"
bet,17,"0,123717342260389"
best,12,"0,087329888654392"
Best,1,"0,00727749072119933"
benny,1,"0,00727749072119933"
Benger,1,"0,00727749072119933"
believe,1,"0,00727749072119933"
BELIEVE,1,"0,00727749072119933"
being,3,"0,021832472163598"
beggar,1,"0,00727749072119933"
beg,1,"0,00727749072119933"
before,1,"0,00727749072119933"
beev,1,"0,00727749072119933"
beer,1,"0,00727749072119933"
been,1,"0,00727749072119933"
beeast,1,"0,00727749072119933"
because,2,"0,0145549814423987"
beautiful,1,"0,00727749072119933"
beast,31,"0,225602212357179"
BEAST,6,"0,043664944327196"
Beast,1,"0,00727749072119933"
beasst,1,"0,00727749072119933"
be,40,"0,291099628847973"
BE,1,"0,00727749072119933"
bc,1,"0,00727749072119933"
bb,3,"0,021832472163598"
battles,1,"0,00727749072119933"
battle..,1,"0,00727749072119933"
battle,4,"0,0291099628847973"
BATTLE,1,"0,00727749072119933"
bass,1,"0,00727749072119933"
basis,1,"0,00727749072119933"
basegame...duel,1,"0,00727749072119933"
base,5,"0,0363874536059967"
baron,1,"0,00727749072119933"
barking,3,"0,021832472163598"
bark,10,"0,0727749072119933"
banned.....,1,"0,00727749072119933"
banned,1,"0,00727749072119933"
bank,1,"0,00727749072119933"
banger,4,"0,0291099628847973"
bang,2,"0,0145549814423987"
banboo,1,"0,00727749072119933"
bananas,1,"0,00727749072119933"
ban,1,"0,00727749072119933"
bamboooo,1,"0,00727749072119933"
bambooo,1,"0,00727749072119933"
bamboo,38,"0,276544647405575"
Bamboo,4,"0,0291099628847973"
BAMBOO,3,"0,021832472163598"
BAMBO,1,"0,00727749072119933"
bambo,1,"0,00727749072119933"
Bambii,1,"0,00727749072119933"
balls,10,"0,0727749072119933"
BALLS,1,"0,00727749072119933"
ball,1,"0,00727749072119933"
balance,6,"0,043664944327196"
BALANCE,6,"0,043664944327196"
Balance,1,"0,00727749072119933"
baiting,1,"0,00727749072119933"
baited,1,"0,00727749072119933"
bait,4,"0,0291099628847973"
bahams,1,"0,00727749072119933"
BAHAMS,1,"0,00727749072119933"
bahamas?,1,"0,00727749072119933"
bahama,1,"0,00727749072119933"
bags?,1,"0,00727749072119933"
badly,1,"0,00727749072119933"
badges,1,"0,00727749072119933"
bad,22,"0,160104795866385"
backk,1,"0,00727749072119933"
back2back,1,"0,00727749072119933"
back?,1,"0,00727749072119933"
back,20,"0,145549814423987"
baby,1,"0,00727749072119933"
baaaf,1,"0,00727749072119933"
baaaaaf,1,"0,00727749072119933"
b2b,1,"0,00727749072119933"
b*tches?,1,"0,00727749072119933"
B),2,"0,0145549814423987"
b?g,6,"0,043664944327196"
ayy,1,"0,00727749072119933"
ayo,3,"0,021832472163598"
AYO,1,"0,00727749072119933"
awesome,1,"0,00727749072119933"
Aware,6,"0,043664944327196"
awake,1,"0,00727749072119933"
aviator,1,"0,00727749072119933"
audience,1,"0,00727749072119933"
AUDI,1,"0,00727749072119933"
attention,1,"0,00727749072119933"
ATLEAST,1,"0,00727749072119933"
atleas,1,"0,00727749072119933"
atlanta,1,"0,00727749072119933"
at,21,"0,152827305145186"
aswell?,1,"0,00727749072119933"
aswell,1,"0,00727749072119933"
ass,3,"0,021832472163598"
asomgkaos,1,"0,00727749072119933"
asmr,2,"0,0145549814423987"
asked,2,"0,0145549814423987"
ask,4,"0,0291099628847973"
asia,1,"0,00727749072119933"
asdjkabnsjkdnasjkdasd,1,"0,00727749072119933"
asdasdasdas,1,"0,00727749072119933"
asap,1,"0,00727749072119933"
as,8,"0,0582199257695946"
As,1,"0,00727749072119933"
arrested,1,"0,00727749072119933"
around,2,"0,0145549814423987"
ARMY,1,"0,00727749072119933"
army,1,"0,00727749072119933"
argentina,1,"0,00727749072119933"
arent,1,"0,00727749072119933"
arena,1,"0,00727749072119933"
are,42,"0,305654610290372"
Are,4,"0,0291099628847973"
ARE,1,"0,00727749072119933"
arc,1,"0,00727749072119933"
apples,1,"0,00727749072119933"
app?,1,"0,00727749072119933"
apop,1,"0,00727749072119933"
apog,1,"0,00727749072119933"
apex?,1,"0,00727749072119933"
apex,4,"0,0291099628847973"
Apex,2,"0,0145549814423987"
apartment,1,"0,00727749072119933"
anyway,2,"0,0145549814423987"
anything,4,"0,0291099628847973"
ANYTHING,2,"0,0145549814423987"
anymore,1,"0,00727749072119933"
any,2,"0,0145549814423987"
Anubis?,1,"0,00727749072119933"
anubis?,1,"0,00727749072119933"
anubis,22,"0,160104795866385"
Anubis,3,"0,021832472163598"
anthem,1,"0,00727749072119933"
anothore,1,"0,00727749072119933"
another,9,"0,065497416490794"
Another,1,"0,00727749072119933"
AnkaraMessi,2,"0,0145549814423987"
ani,1,"0,00727749072119933"
angel,2,"0,0145549814423987"
ANELE,1,"0,00727749072119933"
andypsMochuelada,4,"0,0291099628847973"
andy,1,"0,00727749072119933"
andrew,2,"0,0145549814423987"
andamos,1,"0,00727749072119933"
and,77,"0,560366785532348"
And,1,"0,00727749072119933"
AND,1,"0,00727749072119933"
an,3,"0,021832472163598"
amx,1,"0,00727749072119933"
amout,1,"0,00727749072119933"
AMOURANTH,1,"0,00727749072119933"
amazing,2,"0,0145549814423987"
am,6,"0,043664944327196"
always,12,"0,087329888654392"
also??,1,"0,00727749072119933"
also,4,"0,0291099628847973"
already?,2,"0,0145549814423987"
already,10,"0,0727749072119933"
Already,1,"0,00727749072119933"
alone?,1,"0,00727749072119933"
ALO,3,"0,021832472163598"
almost,4,"0,0291099628847973"
allready,1,"0,00727749072119933"
alll,1,"0,00727749072119933"
allin,1,"0,00727749072119933"
all,74,"0,53853431336875"
ALL,4,"0,0291099628847973"
All,3,"0,021832472163598"
Aliens,1,"0,00727749072119933"
AlienPls3,1,"0,00727749072119933"
AlienPls1,1,"0,00727749072119933"
AlienDance,1,"0,00727749072119933"
airport,3,"0,021832472163598"
Aintnoway,1,"0,00727749072119933"
aint,1,"0,00727749072119933"
ahve,1,"0,00727749072119933"
ahoes,1,"0,00727749072119933"
ahhh,2,"0,0145549814423987"
ahhahahha,1,"0,00727749072119933"
ahhahaha,1,"0,00727749072119933"
ahhaa,1,"0,00727749072119933"
ahh,1,"0,00727749072119933"
ahahahahha,1,"0,00727749072119933"
ahahahahaha,1,"0,00727749072119933"
Ahahah,1,"0,00727749072119933"
ahaha,2,"0,0145549814423987"
ah,2,"0,0145549814423987"
againn,1,"0,00727749072119933"
again.,1,"0,00727749072119933"
again?,1,"0,00727749072119933"
again,30,"0,21832472163598"
Again,1,"0,00727749072119933"
AGAIN,1,"0,00727749072119933"
after?,1,"0,00727749072119933"
after,5,"0,0363874536059967"
After,1,"0,00727749072119933"
afraid,2,"0,0145549814423987"
affects,1,"0,00727749072119933"
af,2,"0,0145549814423987"
adds,1,"0,00727749072119933"
addicted,1,"0,00727749072119933"
actualy,1,"0,00727749072119933"
actually,9,"0,065497416490794"
actual,1,"0,00727749072119933"
activete,1,"0,00727749072119933"
active,2,"0,0145549814423987"
Active,1,"0,00727749072119933"
Activate,1,"0,00727749072119933"
ACES?,1,"0,00727749072119933"
aces,1,"0,00727749072119933"
ace,2,"0,0145549814423987"
account?,1,"0,00727749072119933"
accomodation,1,"0,00727749072119933"
absolutely,1,"0,00727749072119933"
about,8,"0,0582199257695946"
able,1,"0,00727749072119933"
aaah,1,"0,00727749072119933"
A?,1,"0,00727749072119933"
a,75,"0,54581180408995"
A,3,"0,021832472163598"
97%,1,"0,00727749072119933"
9:30am?,1,"0,00727749072119933"
8x25$,6,"0,043664944327196"
8x,1,"0,00727749072119933"
8k,2,"0,0145549814423987"
800x,1,"0,00727749072119933"
8$,1,"0,00727749072119933"
700s,1,"0,00727749072119933"
650x,1,"0,00727749072119933"
600?,1,"0,00727749072119933"
5th,6,"0,043664944327196"
5k,4,"0,0291099628847973"
5K,1,"0,00727749072119933"
5Head,1,"0,00727749072119933"
5HEAD,1,"0,00727749072119933"
54$,1,"0,00727749072119933"
50x,1,"0,00727749072119933"
50min,1,"0,00727749072119933"
50k,3,"0,021832472163598"
500$,1,"0,00727749072119933"
5$,3,"0,021832472163598"
5?,1,"0,00727749072119933"
4th,3,"0,021832472163598"
4K,2,"0,0145549814423987"
4k,1,"0,00727749072119933"
4am,1,"0,00727749072119933"
45$,1,"0,00727749072119933"
420$,1,"0,00727749072119933"
420?,1,"0,00727749072119933"
4000k,1,"0,00727749072119933"
4000K,1,"0,00727749072119933"
400$,3,"0,021832472163598"
400*,1,"0,00727749072119933"
400?,2,"0,0145549814423987"
400?,1,"0,00727749072119933"
4$,2,"0,0145549814423987"
4-5$,1,"0,00727749072119933"
3x,1,"0,00727749072119933"
3rdd,1,"0,00727749072119933"
3rd,4,"0,0291099628847973"
3k,2,"0,0145549814423987"
3K,2,"0,0145549814423987"
350$,1,"0,00727749072119933"
33k,1,"0,00727749072119933"
30minutes,1,"0,00727749072119933"
30k,1,"0,00727749072119933"
300x,1,"0,00727749072119933"
300?,1,"0,00727749072119933"
3.3K,1,"0,00727749072119933"
2x?s,1,"0,00727749072119933"
2x,11,"0,0800523979331926"
2vs,1,"0,00727749072119933"
2V2,1,"0,00727749072119933"
2nd,1,"0,00727749072119933"
2k,7,"0,0509424350483953"
2K,1,"0,00727749072119933"
25bucks,1,"0,00727749072119933"
25$,2,"0,0145549814423987"
25?,1,"0,00727749072119933"
24x,1,"0,00727749072119933"
24k,1,"0,00727749072119933"
240$,1,"0,00727749072119933"
23-28,1,"0,00727749072119933"
22$-60$,1,"0,00727749072119933"
20x,1,"0,00727749072119933"
20multi,1,"0,00727749072119933"
20min,1,"0,00727749072119933"
20k,1,"0,00727749072119933"
200$??,1,"0,00727749072119933"
200?,5,"0,0363874536059967"
200?,1,"0,00727749072119933"
2.9k,1,"0,00727749072119933"
2.9K,1,"0,00727749072119933"
1x1,1,"0,00727749072119933"
1x,3,"0,021832472163598"
1usd,1,"0,00727749072119933"
1st,2,"0,0145549814423987"
1more,2,"0,0145549814423987"
1mm,1,"0,00727749072119933"
1k?,1,"0,00727749072119933"
1k,17,"0,123717342260389"
1K,7,"0,0509424350483953"
17.000?,1,"0,00727749072119933"
16y.o,1,"0,00727749072119933"
167??,1,"0,00727749072119933"
16$,1,"0,00727749072119933"
15K,1,"0,00727749072119933"
14?,1,"0,00727749072119933"
13x,1,"0,00727749072119933"
12x,1,"0,00727749072119933"
1200?,1,"0,00727749072119933"
120$,1,"0,00727749072119933"
10wild,1,"0,00727749072119933"
10pm,1,"0,00727749072119933"
10kx,1,"0,00727749072119933"
10k,4,"0,0291099628847973"
105k,1,"0,00727749072119933"
100x,3,"0,021832472163598"
100k?,1,"0,00727749072119933"
100K,1,"0,00727749072119933"
10000x,1,"0,00727749072119933"
1000$,1,"0,00727749072119933"
1000?,1,"0,00727749072119933"
100$,1,"0,00727749072119933"
100%,3,"0,021832472163598"
10$?,1,"0,00727749072119933"
10:50,1,"0,00727749072119933"
1$,2,"0,0145549814423987"
1.2k,1,"0,00727749072119933"
0x,2,"0,0145549814423987"
0.20$,2,"0,0145549814423987"
0.0001%,1,"0,00727749072119933"
$uicideboy$,1,"0,00727749072119933"
$90.000,1,"0,00727749072119933"
$500,2,"0,0145549814423987"
$40,1,"0,00727749072119933"
$300,1,"0,00727749072119933"
$2000,2,"0,0145549814423987"
$150,1,"0,00727749072119933"
$,4,"0,0291099628847973"
=,5,"0,0363874536059967"
<3,21,"0,152827305145186"
+-,1,"0,00727749072119933"
+,4,"0,0291099628847973"
%97,1,"0,00727749072119933"
%1,1,"0,00727749072119933"
#NOMBRE?,1,"0,00727749072119933"
*,1,"0,00727749072119933"
@zwi0pz,2,"0,0145549814423987"
@yyKassu,2,"0,0145549814423987"
@xerrifer,3,"0,021832472163598"
@xeriffer,46,"0,334764573175169"
@xeri,6,"0,043664944327196"
@turkishmizaj,13,"0,0946073793755913"
@TetaUwU,3,"0,021832472163598"
@strix_daniel,1,"0,00727749072119933"
@Strangechol,1,"0,00727749072119933"
@SST0MSSSS,2,"0,0145549814423987"
@sandzhaar_lv,1,"0,00727749072119933"
@Rozkii,6,"0,043664944327196"
@refusingmonkey,1,"0,00727749072119933"
@randysi,1,"0,00727749072119933"
@princetobo3,4,"0,0291099628847973"
@[Mención Directa],68,"0,494869369041555"
@[mención directa],10,"0,0727749072119933"
@Pata1G,5,"0,0363874536059967"
@pata1g,1,"0,00727749072119933"
@OndraFifin,1,"0,00727749072119933"
@olivercito3,1,"0,00727749072119933"
@niman999,1,"0,00727749072119933"
@NessTTaa,2,"0,0145549814423987"
@Nasty152,2,"0,0145549814423987"
@MrLesk,1,"0,00727749072119933"
@Mischelloart,2,"0,0145549814423987"
@milujutekamobracho1,5,"0,0363874536059967"
@michko,8,"0,0582199257695946"
@mechull11,1,"0,00727749072119933"
@me2x,1,"0,00727749072119933"
@mays_293,1,"0,00727749072119933"
@Matistv,2,"0,0145549814423987"
@marcinkrekk,3,"0,021832472163598"
@maikstaisons,2,"0,0145549814423987"
@kkashi_bk,1,"0,00727749072119933"
@karamokabamba,2,"0,0145549814423987"
@jonathanlarda,1,"0,00727749072119933"
@jinjou7,1,"0,00727749072119933"
@jameslinkk,2,"0,0145549814423987"
@jacksonjej,1,"0,00727749072119933"
@Infecteddd22,4,"0,0291099628847973"
@harabyn,3,"0,021832472163598"
@fantousek,1,"0,00727749072119933"
@dWolf_J,2,"0,0145549814423987"
@ddrxxfante,5,"0,0363874536059967"
@Davsick,1,"0,00727749072119933"
@dauphinn7,5,"0,0363874536059967"
@Crattisyde77,1,"0,00727749072119933"
@blueBerry_suBB,1,"0,00727749072119933"
@bencristova0,2,"0,0145549814423987"
@BenCristova0,2,"0,0145549814423987"
@Atreyo4FUN,1,"0,00727749072119933"
@AlumiiiLight,2,"0,0145549814423987"
@alumiiilight,1,"0,00727749072119933"
@adiOs32,1,"0,00727749072119933"
@adas334cz,4,"0,0291099628847973"
@adaquizel_,5,"0,0363874536059967"
@4rc44,2,"0,0145549814423987"
),2,"0,0145549814423987"
(,1,"0,00727749072119933"
"""phonky",1,"0,00727749072119933"
"""Christmas",1,"0,00727749072119933"
.......,2,"0,0145549814423987"
..,2,"0,0145549814423987"
.,3,"0,021832472163598"
?z,1,"0,00727749072119933"
?store,1,"0,00727749072119933"
?ol,1,"0,00727749072119933"
?nubis,1,"0,00727749072119933"
?n,3,"0,021832472163598"
?ASGOASMKGOasKM,1,"0,00727749072119933"
?asda,1,"0,00727749072119933"
?167,1,"0,00727749072119933"
???????????????????????,1,"0,00727749072119933"
?????????????,1,"0,00727749072119933"
????????,1,"0,00727749072119933"
???????,1,"0,00727749072119933"
????,3,"0,021832472163598"
???,5,"0,0363874536059967"
??,65,"0,473036896877956"
?,58,"0,422094461829561"
!yt,1,"0,00727749072119933"
!youtube,1,"0,00727749072119933"
!xeri,2,"0,0145549814423987"
!watchtime,5,"0,0363874536059967"
!store,6,"0,043664944327196"
!sptre,1,"0,00727749072119933"
!song,1,"0,00727749072119933"
!points,10,"0,0727749072119933"
!poinst,1,"0,00727749072119933"
!last,1,"0,00727749072119933"
!future,2,"0,0145549814423987"
!followage,1,"0,00727749072119933"
!eng,2,"0,0145549814423987"
!discord,5,"0,0363874536059967"
!commision,1,"0,00727749072119933"
!bonus,1,"0,00727749072119933"
!bl,3,"0,021832472163598"
!addpoints,6,"0,043664944327196"
!!!,1,"0,00727749072119933"
!,6,"0,043664944327196"
:tf:,28,"0,203769740193581"
:S,1,"0,00727749072119933"
:papa,1,"0,00727749072119933"
:P,1,"0,00727749072119933"
:O,3,"0,021832472163598"
:DDDDDDDDDDDDD,1,"0,00727749072119933"
:DDDDDDDDDD,2,"0,0145549814423987"
:DDDDDD,1,"0,00727749072119933"
:DDD,1,"0,00727749072119933"
:D,47,"0,342042063896368"
:0,1,"0,00727749072119933"
:/,1,"0,00727749072119933"
:))),1,"0,00727749072119933"
:),24,"0,174659777308784"
:(,20,"0,145549814423987"
:,3,"0,021832472163598"
-2k?,1,"0,00727749072119933"
-_-,2,"0,0145549814423987"
-,2,"0,0145549814423987"
_),1,"0,00727749072119933"
________,1,"0,00727749072119933"
 ,56,"0,407539480387162"
7000,1,"0,00727749072119933"
6000,1,"0,00727749072119933"
5000,2,"0,0145549814423987"
2400,1,"0,00727749072119933"
1900,1,"0,00727749072119933"
1600,1,"0,00727749072119933"
1500,2,"0,0145549814423987"
1200,2,"0,0145549814423987"
1050,1,"0,00727749072119933"
1000,6,"0,043664944327196"
800,10,"0,0727749072119933"
750,1,"0,00727749072119933"
700,6,"0,043664944327196"
615,1,"0,00727749072119933"
600,7,"0,0509424350483953"
500,13,"0,0946073793755913"
420,6,"0,043664944327196"
409,1,"0,00727749072119933"
400,21,"0,152827305145186"
370,1,"0,00727749072119933"
300,4,"0,0291099628847973"
280,1,"0,00727749072119933"
200,6,"0,043664944327196"
150,3,"0,021832472163598"
140,1,"0,00727749072119933"
130,1,"0,00727749072119933"
100,5,"0,0363874536059967"
75,1,"0,00727749072119933"
69,5,"0,0363874536059967"
63,1,"0,00727749072119933"
60,1,"0,00727749072119933"
56,1,"0,00727749072119933"
50,7,"0,0509424350483953"
49,1,"0,00727749072119933"
40,2,"0,0145549814423987"
33,1,"0,00727749072119933"
31,1,"0,00727749072119933"
30,1,"0,00727749072119933"
26,1,"0,00727749072119933"
25,5,"0,0363874536059967"
"23,12",1,"0,00727749072119933"
20,8,"0,0582199257695946"
19,1,"0,00727749072119933"
18,1,"0,00727749072119933"
18,1,"0,00727749072119933"
16,1,"0,00727749072119933"
14,2,"0,0145549814423987"
12,3,"0,021832472163598"
10,13,"0,0946073793755913"
8,11,"0,0800523979331926"
7,5,"0,0363874536059967"
6,6,"0,043664944327196"
5,7,"0,0509424350483953"
"4,2",1,"0,00727749072119933"
4,4,"0,0291099628847973"
3,18,"0,130994832981588"
"2,6",4,"0,0291099628847973"
2,17,"0,123717342260389"
2,1,"0,00727749072119933"
"1,8",1,"0,00727749072119933"
1,130,"0,946073793755913"
1,3,"0,021832472163598"
1,3,"0,021832472163598"
"0,6",1,"0,00727749072119933"
"0,5",1,"0,00727749072119933"
"0,2",1,"0,00727749072119933"
0,2,"0,0145549814423987"
-400,1,"0,00727749072119933"
-700,1,"0,00727749072119933"
